split,image_file,mask_file,image_path,mask_path,image_size_bytes,mask_size_bytes,width,height,channels,format
train,image_2507.png,mask_2507.png,data/dataset/train/images\image_2507.png,data/dataset/train/masks\mask_2507.png,22991,905,128,128,4,PNG
train,image_2512.png,mask_2512.png,data/dataset/train/images\image_2512.png,data/dataset/train/masks\mask_2512.png,27262,1017,128,128,4,PNG
train,image_2517.png,mask_2517.png,data/dataset/train/images\image_2517.png,data/dataset/train/masks\mask_2517.png,28815,640,128,128,4,PNG
train,image_2518.png,mask_2518.png,data/dataset/train/images\image_2518.png,data/dataset/train/masks\mask_2518.png,28160,718,128,128,4,PNG
train,image_2523.png,mask_2523.png,data/dataset/train/images\image_2523.png,data/dataset/train/masks\mask_2523.png,28609,982,128,128,4,PNG
train,image_2529.png,mask_2529.png,data/dataset/train/images\image_2529.png,data/dataset/train/masks\mask_2529.png,31095,1235,128,128,4,PNG
train,image_2530.png,mask_2530.png,data/dataset/train/images\image_2530.png,data/dataset/train/masks\mask_2530.png,28496,539,128,128,4,PNG
train,image_2534.png,mask_2534.png,data/dataset/train/images\image_2534.png,data/dataset/train/masks\mask_2534.png,25176,810,128,128,4,PNG
train,image_2536.png,mask_2536.png,data/dataset/train/images\image_2536.png,data/dataset/train/masks\mask_2536.png,32886,1095,128,128,4,PNG
train,image_2537.png,mask_2537.png,data/dataset/train/images\image_2537.png,data/dataset/train/masks\mask_2537.png,28896,583,128,128,4,PNG
train,image_2546.png,mask_2546.png,data/dataset/train/images\image_2546.png,data/dataset/train/masks\mask_2546.png,31765,662,128,128,4,PNG
train,image_2548.png,mask_2548.png,data/dataset/train/images\image_2548.png,data/dataset/train/masks\mask_2548.png,27946,683,128,128,4,PNG
train,image_2549.png,mask_2549.png,data/dataset/train/images\image_2549.png,data/dataset/train/masks\mask_2549.png,31497,988,128,128,4,PNG
train,image_2551.png,mask_2551.png,data/dataset/train/images\image_2551.png,data/dataset/train/masks\mask_2551.png,30429,548,128,128,4,PNG
train,image_2552.png,mask_2552.png,data/dataset/train/images\image_2552.png,data/dataset/train/masks\mask_2552.png,29645,613,128,128,4,PNG
train,image_2553.png,mask_2553.png,data/dataset/train/images\image_2553.png,data/dataset/train/masks\mask_2553.png,24385,574,128,128,4,PNG
train,image_2555.png,mask_2555.png,data/dataset/train/images\image_2555.png,data/dataset/train/masks\mask_2555.png,28673,591,128,128,4,PNG
train,image_2556.png,mask_2556.png,data/dataset/train/images\image_2556.png,data/dataset/train/masks\mask_2556.png,31129,563,128,128,4,PNG
train,image_2557.png,mask_2557.png,data/dataset/train/images\image_2557.png,data/dataset/train/masks\mask_2557.png,25081,595,128,128,4,PNG
train,image_2560.png,mask_2560.png,data/dataset/train/images\image_2560.png,data/dataset/train/masks\mask_2560.png,32199,630,128,128,4,PNG
train,image_2563.png,mask_2563.png,data/dataset/train/images\image_2563.png,data/dataset/train/masks\mask_2563.png,27928,591,128,128,4,PNG
train,image_2582.png,mask_2582.png,data/dataset/train/images\image_2582.png,data/dataset/train/masks\mask_2582.png,25497,667,128,128,4,PNG
train,image_2590.png,mask_2590.png,data/dataset/train/images\image_2590.png,data/dataset/train/masks\mask_2590.png,28366,638,128,128,4,PNG
train,image_260.png,mask_260.png,data/dataset/train/images\image_260.png,data/dataset/train/masks\mask_260.png,29071,904,128,128,4,PNG
train,image_261.png,mask_261.png,data/dataset/train/images\image_261.png,data/dataset/train/masks\mask_261.png,30610,849,128,128,4,PNG
train,image_2610.png,mask_2610.png,data/dataset/train/images\image_2610.png,data/dataset/train/masks\mask_2610.png,26323,773,128,128,4,PNG
train,image_2611.png,mask_2611.png,data/dataset/train/images\image_2611.png,data/dataset/train/masks\mask_2611.png,26178,670,128,128,4,PNG
train,image_2612.png,mask_2612.png,data/dataset/train/images\image_2612.png,data/dataset/train/masks\mask_2612.png,25650,533,128,128,4,PNG
train,image_2615.png,mask_2615.png,data/dataset/train/images\image_2615.png,data/dataset/train/masks\mask_2615.png,22613,663,128,128,4,PNG
train,image_2621.png,mask_2621.png,data/dataset/train/images\image_2621.png,data/dataset/train/masks\mask_2621.png,25768,673,128,128,4,PNG
train,image_264.png,mask_264.png,data/dataset/train/images\image_264.png,data/dataset/train/masks\mask_264.png,26966,643,128,128,4,PNG
train,image_2658.png,mask_2658.png,data/dataset/train/images\image_2658.png,data/dataset/train/masks\mask_2658.png,29669,549,128,128,4,PNG
train,image_2663.png,mask_2663.png,data/dataset/train/images\image_2663.png,data/dataset/train/masks\mask_2663.png,23642,572,128,128,4,PNG
train,image_2667.png,mask_2667.png,data/dataset/train/images\image_2667.png,data/dataset/train/masks\mask_2667.png,28908,619,128,128,4,PNG
train,image_2668.png,mask_2668.png,data/dataset/train/images\image_2668.png,data/dataset/train/masks\mask_2668.png,32041,947,128,128,4,PNG
train,image_267.png,mask_267.png,data/dataset/train/images\image_267.png,data/dataset/train/masks\mask_267.png,26769,587,128,128,4,PNG
train,image_269.png,mask_269.png,data/dataset/train/images\image_269.png,data/dataset/train/masks\mask_269.png,28149,751,128,128,4,PNG
train,image_2692.png,mask_2692.png,data/dataset/train/images\image_2692.png,data/dataset/train/masks\mask_2692.png,26394,517,128,128,4,PNG
train,image_2693.png,mask_2693.png,data/dataset/train/images\image_2693.png,data/dataset/train/masks\mask_2693.png,26941,544,128,128,4,PNG
train,image_2694.png,mask_2694.png,data/dataset/train/images\image_2694.png,data/dataset/train/masks\mask_2694.png,23510,572,128,128,4,PNG
train,image_2698.png,mask_2698.png,data/dataset/train/images\image_2698.png,data/dataset/train/masks\mask_2698.png,25384,905,128,128,4,PNG
train,image_2712.png,mask_2712.png,data/dataset/train/images\image_2712.png,data/dataset/train/masks\mask_2712.png,32854,1109,128,128,4,PNG
train,image_2713.png,mask_2713.png,data/dataset/train/images\image_2713.png,data/dataset/train/masks\mask_2713.png,27152,632,128,128,4,PNG
train,image_2714.png,mask_2714.png,data/dataset/train/images\image_2714.png,data/dataset/train/masks\mask_2714.png,28455,648,128,128,4,PNG
train,image_2745.png,mask_2745.png,data/dataset/train/images\image_2745.png,data/dataset/train/masks\mask_2745.png,31444,740,128,128,4,PNG
train,image_2746.png,mask_2746.png,data/dataset/train/images\image_2746.png,data/dataset/train/masks\mask_2746.png,25935,595,128,128,4,PNG
train,image_2748.png,mask_2748.png,data/dataset/train/images\image_2748.png,data/dataset/train/masks\mask_2748.png,25133,728,128,128,4,PNG
train,image_2749.png,mask_2749.png,data/dataset/train/images\image_2749.png,data/dataset/train/masks\mask_2749.png,27882,1476,128,128,4,PNG
train,image_2752.png,mask_2752.png,data/dataset/train/images\image_2752.png,data/dataset/train/masks\mask_2752.png,27969,1494,128,128,4,PNG
train,image_2754.png,mask_2754.png,data/dataset/train/images\image_2754.png,data/dataset/train/masks\mask_2754.png,26317,787,128,128,4,PNG
train,image_2755.png,mask_2755.png,data/dataset/train/images\image_2755.png,data/dataset/train/masks\mask_2755.png,24353,667,128,128,4,PNG
train,image_2756.png,mask_2756.png,data/dataset/train/images\image_2756.png,data/dataset/train/masks\mask_2756.png,31203,667,128,128,4,PNG
train,image_2757.png,mask_2757.png,data/dataset/train/images\image_2757.png,data/dataset/train/masks\mask_2757.png,24532,530,128,128,4,PNG
train,image_276.png,mask_276.png,data/dataset/train/images\image_276.png,data/dataset/train/masks\mask_276.png,27529,676,128,128,4,PNG
train,image_2767.png,mask_2767.png,data/dataset/train/images\image_2767.png,data/dataset/train/masks\mask_2767.png,31770,784,128,128,4,PNG
train,image_2768.png,mask_2768.png,data/dataset/train/images\image_2768.png,data/dataset/train/masks\mask_2768.png,27098,724,128,128,4,PNG
train,image_2769.png,mask_2769.png,data/dataset/train/images\image_2769.png,data/dataset/train/masks\mask_2769.png,25492,1133,128,128,4,PNG
train,image_2770.png,mask_2770.png,data/dataset/train/images\image_2770.png,data/dataset/train/masks\mask_2770.png,26290,522,128,128,4,PNG
train,image_2778.png,mask_2778.png,data/dataset/train/images\image_2778.png,data/dataset/train/masks\mask_2778.png,27686,746,128,128,4,PNG
train,image_278.png,mask_278.png,data/dataset/train/images\image_278.png,data/dataset/train/masks\mask_278.png,28698,969,128,128,4,PNG
train,image_2780.png,mask_2780.png,data/dataset/train/images\image_2780.png,data/dataset/train/masks\mask_2780.png,28840,1279,128,128,4,PNG
train,image_2782.png,mask_2782.png,data/dataset/train/images\image_2782.png,data/dataset/train/masks\mask_2782.png,26808,962,128,128,4,PNG
train,image_2783.png,mask_2783.png,data/dataset/train/images\image_2783.png,data/dataset/train/masks\mask_2783.png,27481,1382,128,128,4,PNG
train,image_2784.png,mask_2784.png,data/dataset/train/images\image_2784.png,data/dataset/train/masks\mask_2784.png,26556,1162,128,128,4,PNG
train,image_2785.png,mask_2785.png,data/dataset/train/images\image_2785.png,data/dataset/train/masks\mask_2785.png,25052,700,128,128,4,PNG
train,image_2790.png,mask_2790.png,data/dataset/train/images\image_2790.png,data/dataset/train/masks\mask_2790.png,32983,987,128,128,4,PNG
train,image_2798.png,mask_2798.png,data/dataset/train/images\image_2798.png,data/dataset/train/masks\mask_2798.png,26767,770,128,128,4,PNG
train,image_280.png,mask_280.png,data/dataset/train/images\image_280.png,data/dataset/train/masks\mask_280.png,28497,928,128,128,4,PNG
train,image_2800.png,mask_2800.png,data/dataset/train/images\image_2800.png,data/dataset/train/masks\mask_2800.png,23450,781,128,128,4,PNG
train,image_2801.png,mask_2801.png,data/dataset/train/images\image_2801.png,data/dataset/train/masks\mask_2801.png,31924,950,128,128,4,PNG
train,image_2807.png,mask_2807.png,data/dataset/train/images\image_2807.png,data/dataset/train/masks\mask_2807.png,23935,867,128,128,4,PNG
train,image_2808.png,mask_2808.png,data/dataset/train/images\image_2808.png,data/dataset/train/masks\mask_2808.png,26855,1471,128,128,4,PNG
train,image_2809.png,mask_2809.png,data/dataset/train/images\image_2809.png,data/dataset/train/masks\mask_2809.png,25318,1462,128,128,4,PNG
train,image_281.png,mask_281.png,data/dataset/train/images\image_281.png,data/dataset/train/masks\mask_281.png,28859,792,128,128,4,PNG
train,image_2810.png,mask_2810.png,data/dataset/train/images\image_2810.png,data/dataset/train/masks\mask_2810.png,27527,991,128,128,4,PNG
train,image_2823.png,mask_2823.png,data/dataset/train/images\image_2823.png,data/dataset/train/masks\mask_2823.png,28963,595,128,128,4,PNG
train,image_2828.png,mask_2828.png,data/dataset/train/images\image_2828.png,data/dataset/train/masks\mask_2828.png,26802,762,128,128,4,PNG
train,image_2829.png,mask_2829.png,data/dataset/train/images\image_2829.png,data/dataset/train/masks\mask_2829.png,23761,833,128,128,4,PNG
train,image_283.png,mask_283.png,data/dataset/train/images\image_283.png,data/dataset/train/masks\mask_283.png,26452,723,128,128,4,PNG
train,image_2830.png,mask_2830.png,data/dataset/train/images\image_2830.png,data/dataset/train/masks\mask_2830.png,26607,1091,128,128,4,PNG
train,image_2836.png,mask_2836.png,data/dataset/train/images\image_2836.png,data/dataset/train/masks\mask_2836.png,23975,563,128,128,4,PNG
train,image_2837.png,mask_2837.png,data/dataset/train/images\image_2837.png,data/dataset/train/masks\mask_2837.png,25603,819,128,128,4,PNG
train,image_2838.png,mask_2838.png,data/dataset/train/images\image_2838.png,data/dataset/train/masks\mask_2838.png,26658,813,128,128,4,PNG
train,image_284.png,mask_284.png,data/dataset/train/images\image_284.png,data/dataset/train/masks\mask_284.png,25998,566,128,128,4,PNG
train,image_2859.png,mask_2859.png,data/dataset/train/images\image_2859.png,data/dataset/train/masks\mask_2859.png,28110,678,128,128,4,PNG
train,image_286.png,mask_286.png,data/dataset/train/images\image_286.png,data/dataset/train/masks\mask_286.png,22952,647,128,128,4,PNG
train,image_2860.png,mask_2860.png,data/dataset/train/images\image_2860.png,data/dataset/train/masks\mask_2860.png,27888,1153,128,128,4,PNG
train,image_2867.png,mask_2867.png,data/dataset/train/images\image_2867.png,data/dataset/train/masks\mask_2867.png,27943,668,128,128,4,PNG
train,image_2869.png,mask_2869.png,data/dataset/train/images\image_2869.png,data/dataset/train/masks\mask_2869.png,24651,720,128,128,4,PNG
train,image_287.png,mask_287.png,data/dataset/train/images\image_287.png,data/dataset/train/masks\mask_287.png,25576,815,128,128,4,PNG
train,image_2878.png,mask_2878.png,data/dataset/train/images\image_2878.png,data/dataset/train/masks\mask_2878.png,22547,745,128,128,4,PNG
train,image_2886.png,mask_2886.png,data/dataset/train/images\image_2886.png,data/dataset/train/masks\mask_2886.png,25253,754,128,128,4,PNG
train,image_2887.png,mask_2887.png,data/dataset/train/images\image_2887.png,data/dataset/train/masks\mask_2887.png,27700,839,128,128,4,PNG
train,image_2888.png,mask_2888.png,data/dataset/train/images\image_2888.png,data/dataset/train/masks\mask_2888.png,27662,1028,128,128,4,PNG
train,image_2889.png,mask_2889.png,data/dataset/train/images\image_2889.png,data/dataset/train/masks\mask_2889.png,30714,672,128,128,4,PNG
train,image_289.png,mask_289.png,data/dataset/train/images\image_289.png,data/dataset/train/masks\mask_289.png,23610,652,128,128,4,PNG
train,image_2890.png,mask_2890.png,data/dataset/train/images\image_2890.png,data/dataset/train/masks\mask_2890.png,21768,676,128,128,4,PNG
train,image_2891.png,mask_2891.png,data/dataset/train/images\image_2891.png,data/dataset/train/masks\mask_2891.png,24752,772,128,128,4,PNG
train,image_2901.png,mask_2901.png,data/dataset/train/images\image_2901.png,data/dataset/train/masks\mask_2901.png,27300,542,128,128,4,PNG
train,image_291.png,mask_291.png,data/dataset/train/images\image_291.png,data/dataset/train/masks\mask_291.png,23875,612,128,128,4,PNG
train,image_2919.png,mask_2919.png,data/dataset/train/images\image_2919.png,data/dataset/train/masks\mask_2919.png,26319,621,128,128,4,PNG
train,image_2921.png,mask_2921.png,data/dataset/train/images\image_2921.png,data/dataset/train/masks\mask_2921.png,27371,602,128,128,4,PNG
train,image_2923.png,mask_2923.png,data/dataset/train/images\image_2923.png,data/dataset/train/masks\mask_2923.png,25269,870,128,128,4,PNG
train,image_2934.png,mask_2934.png,data/dataset/train/images\image_2934.png,data/dataset/train/masks\mask_2934.png,28098,563,128,128,4,PNG
train,image_294.png,mask_294.png,data/dataset/train/images\image_294.png,data/dataset/train/masks\mask_294.png,29016,615,128,128,4,PNG
train,image_2956.png,mask_2956.png,data/dataset/train/images\image_2956.png,data/dataset/train/masks\mask_2956.png,30314,684,128,128,4,PNG
train,image_2967.png,mask_2967.png,data/dataset/train/images\image_2967.png,data/dataset/train/masks\mask_2967.png,32579,934,128,128,4,PNG
train,image_2978.png,mask_2978.png,data/dataset/train/images\image_2978.png,data/dataset/train/masks\mask_2978.png,25454,789,128,128,4,PNG
train,image_2989.png,mask_2989.png,data/dataset/train/images\image_2989.png,data/dataset/train/masks\mask_2989.png,22118,696,128,128,4,PNG
train,image_3000.png,mask_3000.png,data/dataset/train/images\image_3000.png,data/dataset/train/masks\mask_3000.png,25078,604,128,128,4,PNG
train,image_305.png,mask_305.png,data/dataset/train/images\image_305.png,data/dataset/train/masks\mask_305.png,30149,557,128,128,4,PNG
train,image_3056.png,mask_3056.png,data/dataset/train/images\image_3056.png,data/dataset/train/masks\mask_3056.png,30346,595,128,128,4,PNG
train,image_306.png,mask_306.png,data/dataset/train/images\image_306.png,data/dataset/train/masks\mask_306.png,29561,552,128,128,4,PNG
train,image_309.png,mask_309.png,data/dataset/train/images\image_309.png,data/dataset/train/masks\mask_309.png,28095,657,128,128,4,PNG
train,image_31.png,mask_31.png,data/dataset/train/images\image_31.png,data/dataset/train/masks\mask_31.png,30675,840,128,128,4,PNG
train,image_310.png,mask_310.png,data/dataset/train/images\image_310.png,data/dataset/train/masks\mask_310.png,30081,679,128,128,4,PNG
train,image_3112.png,mask_3112.png,data/dataset/train/images\image_3112.png,data/dataset/train/masks\mask_3112.png,29028,583,128,128,4,PNG
train,image_3114.png,mask_3114.png,data/dataset/train/images\image_3114.png,data/dataset/train/masks\mask_3114.png,30994,1166,128,128,4,PNG
train,image_3115.png,mask_3115.png,data/dataset/train/images\image_3115.png,data/dataset/train/masks\mask_3115.png,31934,1259,128,128,4,PNG
train,image_3116.png,mask_3116.png,data/dataset/train/images\image_3116.png,data/dataset/train/masks\mask_3116.png,28524,1026,128,128,4,PNG
