acquisition_date,satellite,orbit_direction,relative_orbit,product_type,mode,polarization,footprint_intersects_aoi,source,source_url,product_id,notes
2023-05-27,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230527T001150_20230527T001218_000164_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20230527T001150_20230527T001218_000164_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2023-05-20,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230520T122025_20230520T122052_000163_007980_8064.zip,SEN_IW_SLC__1SDV_20230520T122025_20230520T122052_000163_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2023-05-15,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230515T001150_20230515T001218_000163_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20230515T001150_20230515T001218_000163_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2023-05-08,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230508T122025_20230508T122052_000162_007980_8064.zip,SEN_IW_SLC__1SDV_20230508T122025_20230508T122052_000162_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2023-05-03,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230503T001150_20230503T001218_000162_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20230503T001150_20230503T001218_000162_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2023-04-26,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230426T122025_20230426T122052_000161_007980_8064.zip,SEN_IW_SLC__1SDV_20230426T122025_20230426T122052_000161_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2023-04-21,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230421T001150_20230421T001218_000161_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20230421T001150_20230421T001218_000161_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2023-04-14,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230414T122025_20230414T122052_000160_007980_8064.zip,SEN_IW_SLC__1SDV_20230414T122025_20230414T122052_000160_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2023-04-09,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230409T001150_20230409T001218_000160_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20230409T001150_20230409T001218_000160_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2023-04-02,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230402T122025_20230402T122052_000159_007980_8064.zip,SEN_IW_SLC__1SDV_20230402T122025_20230402T122052_000159_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2023-03-28,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230328T001150_20230328T001218_000159_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20230328T001150_20230328T001218_000159_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2023-03-21,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230321T122025_20230321T122052_000158_007980_8064.zip,SEN_IW_SLC__1SDV_20230321T122025_20230321T122052_000158_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2023-03-16,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230316T001150_20230316T001218_000158_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20230316T001150_20230316T001218_000158_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2023-03-09,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230309T122025_20230309T122052_000157_007980_8064.zip,SEN_IW_SLC__1SDV_20230309T122025_20230309T122052_000157_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2023-03-04,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230304T001150_20230304T001218_000157_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20230304T001150_20230304T001218_000157_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2023-02-25,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230225T122025_20230225T122052_000156_007980_8064.zip,SEN_IW_SLC__1SDV_20230225T122025_20230225T122052_000156_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2023-02-20,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230220T001150_20230220T001218_000156_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20230220T001150_20230220T001218_000156_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2023-02-13,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230213T122025_20230213T122052_000155_007980_8064.zip,SEN_IW_SLC__1SDV_20230213T122025_20230213T122052_000155_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2023-02-08,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230208T001150_20230208T001218_000155_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20230208T001150_20230208T001218_000155_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2023-02-01,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230201T122025_20230201T122052_000154_007980_8064.zip,SEN_IW_SLC__1SDV_20230201T122025_20230201T122052_000154_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2023-01-27,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230127T001150_20230127T001218_000154_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20230127T001150_20230127T001218_000154_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2023-01-20,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230120T122025_20230120T122052_000153_007980_8064.zip,SEN_IW_SLC__1SDV_20230120T122025_20230120T122052_000153_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2023-01-15,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230115T001150_20230115T001218_000153_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20230115T001150_20230115T001218_000153_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2023-01-08,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230108T122025_20230108T122052_000152_007980_8064.zip,SEN_IW_SLC__1SDV_20230108T122025_20230108T122052_000152_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2023-01-03,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20230103T001150_20230103T001218_000152_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20230103T001150_20230103T001218_000152_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2022-12-27,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20221227T122025_20221227T122052_000151_007980_8064.zip,SEN_IW_SLC__1SDV_20221227T122025_20221227T122052_000151_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2022-12-22,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20221222T001150_20221222T001218_000151_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20221222T001150_20221222T001218_000151_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2022-12-15,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20221215T122025_20221215T122052_000150_007980_8064.zip,SEN_IW_SLC__1SDV_20221215T122025_20221215T122052_000150_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2022-12-10,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20221210T001150_20221210T001218_000150_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20221210T001150_20221210T001218_000150_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2022-12-03,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20221203T122025_20221203T122052_000149_007980_8064.zip,SEN_IW_SLC__1SDV_20221203T122025_20221203T122052_000149_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2022-11-28,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20221128T001150_20221128T001218_000149_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20221128T001150_20221128T001218_000149_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2022-11-21,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20221121T122025_20221121T122052_000148_007980_8064.zip,SEN_IW_SLC__1SDV_20221121T122025_20221121T122052_000148_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2022-11-16,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20221116T001150_20221116T001218_000148_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20221116T001150_20221116T001218_000148_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2022-11-09,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20221109T122025_20221109T122052_000147_007980_8064.zip,SEN_IW_SLC__1SDV_20221109T122025_20221109T122052_000147_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2022-11-04,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20221104T001150_20221104T001218_000147_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20221104T001150_20221104T001218_000147_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2022-10-28,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20221028T122025_20221028T122052_000146_007980_8064.zip,SEN_IW_SLC__1SDV_20221028T122025_20221028T122052_000146_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2022-10-23,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20221023T001150_20221023T001218_000146_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20221023T001150_20221023T001218_000146_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2022-10-16,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20221016T122025_20221016T122052_000145_007980_8064.zip,SEN_IW_SLC__1SDV_20221016T122025_20221016T122052_000145_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2022-10-11,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20221011T001150_20221011T001218_000145_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20221011T001150_20221011T001218_000145_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2022-10-04,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20221004T122025_20221004T122052_000144_007980_8064.zip,SEN_IW_SLC__1SDV_20221004T122025_20221004T122052_000144_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2022-09-29,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220929T001150_20220929T001218_000144_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20220929T001150_20220929T001218_000144_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2022-09-22,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220922T122025_20220922T122052_000143_007980_8064.zip,SEN_IW_SLC__1SDV_20220922T122025_20220922T122052_000143_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2022-09-17,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220917T001150_20220917T001218_000143_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20220917T001150_20220917T001218_000143_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2022-09-10,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220910T122025_20220910T122052_000142_007980_8064.zip,SEN_IW_SLC__1SDV_20220910T122025_20220910T122052_000142_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2022-09-05,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220905T001150_20220905T001218_000142_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20220905T001150_20220905T001218_000142_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2022-08-29,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220829T122025_20220829T122052_000141_007980_8064.zip,SEN_IW_SLC__1SDV_20220829T122025_20220829T122052_000141_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2022-08-24,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220824T001150_20220824T001218_000141_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20220824T001150_20220824T001218_000141_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2022-08-17,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220817T122025_20220817T122052_000140_007980_8064.zip,SEN_IW_SLC__1SDV_20220817T122025_20220817T122052_000140_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2022-08-12,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220812T001150_20220812T001218_000140_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20220812T001150_20220812T001218_000140_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2022-08-05,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220805T122025_20220805T122052_000139_007980_8064.zip,SEN_IW_SLC__1SDV_20220805T122025_20220805T122052_000139_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2022-07-31,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220731T001150_20220731T001218_000139_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20220731T001150_20220731T001218_000139_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2022-07-24,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220724T122025_20220724T122052_000138_007980_8064.zip,SEN_IW_SLC__1SDV_20220724T122025_20220724T122052_000138_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2022-07-19,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220719T001150_20220719T001218_000138_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20220719T001150_20220719T001218_000138_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2022-07-12,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220712T122025_20220712T122052_000137_007980_8064.zip,SEN_IW_SLC__1SDV_20220712T122025_20220712T122052_000137_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2022-07-07,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220707T001150_20220707T001218_000137_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20220707T001150_20220707T001218_000137_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2022-06-30,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220630T122025_20220630T122052_000136_007980_8064.zip,SEN_IW_SLC__1SDV_20220630T122025_20220630T122052_000136_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2022-06-25,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220625T001150_20220625T001218_000136_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20220625T001150_20220625T001218_000136_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2022-06-18,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220618T122025_20220618T122052_000135_007980_8064.zip,SEN_IW_SLC__1SDV_20220618T122025_20220618T122052_000135_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2022-06-13,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220613T001150_20220613T001218_000135_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20220613T001150_20220613T001218_000135_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2022-06-06,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220606T122025_20220606T122052_000134_007980_8064.zip,SEN_IW_SLC__1SDV_20220606T122025_20220606T122052_000134_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2022-06-01,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220601T001150_20220601T001218_000134_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20220601T001150_20220601T001218_000134_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2022-05-25,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220525T122025_20220525T122052_000133_007980_8064.zip,SEN_IW_SLC__1SDV_20220525T122025_20220525T122052_000133_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2022-05-20,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220520T001150_20220520T001218_000133_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20220520T001150_20220520T001218_000133_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2022-05-13,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20220513T122025_20220513T122052_000132_007980_8064.zip,SEN_IW_SLC__1SDV_20220513T122025_20220513T122052_000132_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
